YEAR;MO;DY;T2M;TS;PRECTOTCORR;QV2M;RH2M;WS10M;ALLSKY_SFC_UV_INDEX;PS;;T2M;TS;PRECTOTCORR;T2M;TS;PRECTOTCORR;QV2M;QV2M_PRED
2016;8;24;29.18;30.12;1.28;20.26;80.38;5.93;2.33;100.7;;;;;;;;;
2016;8;25;27.9;28.96;6.93;19.84;84.31;5.74;2.11;100.7;;;;;;;;;
2016;8;26;28.37;29.62;8.72;18.49;77;2.56;0.73;100.8;;;;;;;;;
2016;8;27;27.84;29.18;8.33;18.49;79.19;2.67;2.6;100.87;;;;;;;;;
2016;8;28;29.05;29.84;2.01;18.43;74.06;2.59;1.91;100.88;;;;;;;;;
2016;8;29;29;30;4.36;19.71;79.12;3.48;2.67;100.78;;;;;;;;;
2016;8;30;28.71;29.47;6.43;20.39;82.94;4.13;2.41;100.77;;;;;;;;;
2016;8;31;27.89;29.04;20.97;19.71;84.12;3.64;2.31;100.91;;;;;;;;;
2016;9;1;28.02;28.78;16.31;19.71;83.5;4.26;2.05;100.98;;;;;;;;;
2016;9;2;28.12;29.05;19.82;17.88;75.94;2.86;1.52;101.11;;;;;;;;;
2016;9;3;28.74;29.65;1.11;19.71;80.38;3.73;2.38;100.88;;;;;;;;;
2016;9;4;28.76;29.27;0.99;20.32;82.5;5.34;2.55;100.75;;;;;;;;;
2016;9;5;28.58;29.19;2.54;19.9;81.56;4.34;1.83;100.79;;;;;;;;;
2016;9;6;28.52;29.31;2.76;19.96;82.12;3.21;2.59;100.9;;;;;;;;;
2016;9;7;28.03;29.32;5.4;17.94;76.5;3.29;2.29;101.06;;;;;;;;;
2016;9;8;28.4;29.72;2.19;18.55;77.12;2.16;2.67;100.91;;;;;;;;;
2016;9;9;29.08;29.58;2.85;20.08;80.12;4.09;2.05;100.81;;;;;;;;;
2016;9;10;28.44;28.87;6.6;20.02;82.88;4.05;1.29;101;;;;;;;;;
2016;9;11;28.44;29.38;6.44;19.96;82.62;3.77;2.49;100.95;;;;;;;;;
2016;9;12;28.17;28.93;4.28;20.32;85.31;3.91;1.5;100.88;;;;;;;;;
2016;9;13;28.3;28.98;4.52;19.71;82.25;2.09;1.91;100.92;;;;;;;;;
2016;9;14;29.12;29.39;3.52;20.02;79.62;3.5;2.08;100.9;;;;;;;;;
2016;9;15;28.76;29.58;7.54;19.9;81;2.11;2.1;100.93;;;;;;;;;
2016;9;16;28.4;29.93;4.13;19.29;80.06;2.39;2.78;100.91;;;;;;;;;
2016;9;17;29.24;29.7;1.87;20.75;81.81;4.78;2.86;100.73;;;;;;;;;
2016;9;18;28.54;28.89;5.84;20.45;84;4.73;2.66;100.66;;;;;;;;;
2016;9;19;28.6;29;1.5;20.08;82.12;3.26;2.73;100.7;;;;;;;;;
2016;9;20;28.67;28.95;2.54;20.02;81.56;3.29;2.28;100.76;;;;;;;;;
2016;9;21;28.12;28.65;2.61;20.26;85.19;5.57;1.48;100.79;;;;;;;;;
2016;9;22;28.08;29.01;1.34;19.84;83.56;3.92;2.06;100.85;;;;;;;;;
2016;9;23;28.76;29.18;1.18;20.2;82.06;3.09;2.46;100.88;;;;;;;;;
2016;9;24;29.15;29.37;0.72;20.51;81.38;2.86;2.19;100.88;;;;;;;;;
2016;9;25;28.68;29.07;2.34;20.26;82.62;3.07;2.2;100.82;;;;;;;;;
2016;9;26;28.65;29.2;1.67;19.65;80.25;2.42;2.58;100.78;;;;;;;;;
2016;9;27;29.12;29.41;5.01;20.32;80.81;3.04;2.57;100.76;;;;;;;;;
2016;9;28;29.37;29.76;11.95;20.94;81.88;5.21;2.39;100.8;;;;;;;;;
2016;9;29;29.05;29.56;7.18;20.57;82;6.55;2.31;100.78;;;;;;;;;
2016;9;30;28.52;29.05;10.46;20.45;83.88;6.26;2.28;100.6;;;;;;;;;
2016;10;1;28.03;28.51;50.92;20.32;85.62;6.76;1.26;100.58;;;;;;;;;
2016;10;2;27.4;28.03;49.2;18.86;82.69;8.75;0.48;100.63;;;;;;;;;
2016;10;3;28.01;28.62;4.7;18.86;79.88;6.3;2.35;100.66;;;;;;;;;
2016;10;4;28.29;28.97;1.31;19.41;80.94;4.33;2.26;100.76;;;;;;;;;
2016;10;5;28.45;29.51;3.74;19.17;79.31;2.3;2.3;100.76;;;;;;;;;
2016;10;6;28.11;28.62;7.09;20.08;84.38;3.81;2.17;100.62;;;;;;;;;
2016;10;7;28.32;28.68;12.02;20.2;83.81;3.2;1.23;100.57;;;;;;;;;
2016;10;8;27.54;28.54;10.36;19.41;84.31;2.23;1.77;100.69;;;;;;;;;
2016;10;9;27.98;29.24;10.16;18.31;78;2.38;2.09;100.76;;;;;;;;;
2016;10;10;27.48;28.84;6.24;18.68;81.81;2.36;1.94;100.83;;;;;;;;;
2016;10;11;27.65;28.77;9.48;19.29;83.31;2.66;1.72;100.77;;;;;;;;;
2016;10;12;27.79;28.51;13.62;20.02;85.75;3.57;0.58;100.75;;;;;;;;;
2016;10;13;27.73;28.79;6.36;19.35;83.31;2.63;1.97;100.84;;;;;;;;;
2016;10;14;28.8;29.03;6.42;20.57;83.12;3.23;1.84;100.8;;;;;;;;;
2016;10;15;28.06;28.48;18.54;20.75;87.38;3.77;2.21;100.73;;;;;;;;;
2016;10;16;27.65;28.42;19.19;19.84;85.75;3.29;1.23;100.72;;;;;;;;;
2016;10;17;27.34;28.37;2.05;19.41;85.31;2.52;1.88;100.72;;;;;;;;;
2016;10;18;27.44;28.47;1.34;19.29;84.5;2.78;1.12;100.8;;;;;;;;;
2016;10;19;27.38;28.75;1.08;18.8;82.44;2.23;2.01;100.8;;;;;;;;;
2016;10;20;27.98;29.13;0.83;19.04;80.88;2.63;2.2;100.73;;;;;;;;;
2016;10;21;28.36;28.87;2.12;20.51;85;5.1;2.27;100.64;;;;;;;;;
2016;10;22;28.76;29.01;3.37;21.12;85.44;5.44;2.05;100.68;;;;;;;;;
2016;10;23;29.16;29.44;4.41;20.69;82.19;5.88;2.24;100.76;;;;;;;;;
2016;10;24;28.69;28.8;4.42;20.57;83.69;5.91;2.28;100.78;;;;;;;;;
2016;10;25;28.04;28.44;6.73;19.65;83;5.71;1.63;100.68;;;;;;;;;
2016;10;26;27.62;28.59;3.79;18.49;80;3.27;1.77;100.74;;;;;;;;;
2016;10;27;27.38;29.12;0.44;18.49;81.19;3.2;2.17;100.73;;;;;;;;;
2016;10;28;27.7;29.3;0.34;18.49;79.94;2.78;2.18;100.79;;;;;;;;;
2016;10;29;27.62;29.19;3.21;17.82;77.44;1.78;1.73;100.88;;;;;;;;;
2016;10;30;28.26;29.19;9.88;18.8;78.69;2.53;2.05;100.81;;;;;;;;;
2016;10;31;28.43;28.98;16.25;20.14;83.19;2.66;2.04;100.64;;;;;;;;;
2016;11;1;28.37;28.94;20.6;19.41;80.31;2.54;1.48;100.68;;;;;;;;;
2016;11;2;28.43;29.24;6.96;18.74;77.44;2.73;1.45;100.83;;;;;;;;;
2016;11;3;28.18;28.95;6.99;19.29;81;3.2;2.2;100.81;;;;;;;;;
2016;11;4;28.8;28.98;7.45;19.96;80.56;5.34;2.3;100.74;;;;;;;;;
2016;11;5;28.4;28.86;6.74;20.2;83.62;3.31;1.06;100.82;;;;;;;;;
2016;11;6;28.3;28.92;9.66;19.96;83.06;3.14;0.86;100.77;;;;;;;;;
2016;11;7;27.95;28.75;16.13;19.41;82.44;2.28;0.69;100.78;;;;;;;;;
2016;11;8;27.83;28.62;21.05;18.8;80.44;1.91;2.02;100.82;;;;;;;;;
2016;11;9;28.4;29.08;21.49;19.9;82.31;3.73;1.99;100.73;;;;;;;;;
2016;11;10;28.89;28.94;16.97;20.81;83.62;4.99;1.91;100.73;;;;;;;;;
2016;11;11;28.72;28.76;15.68;20.81;84.38;4.33;1.83;100.69;;;;;;;;;
2016;11;12;28.01;28.65;18.4;19.84;83.81;2.54;1.22;100.83;;;;;;;;;
2016;11;13;28.11;29.07;13.5;19.35;81.38;2.1;1.85;100.8;;;;;;;;;
2016;11;14;27.99;28.57;22.51;19.59;83;2.27;1.84;100.73;;;;;;;;;
2016;11;15;28.2;28.43;42.64;19.59;81.81;3.34;1.06;100.71;;;;;;;;;
2016;11;16;27.55;28.62;9.92;18.31;79.62;3.68;1.91;100.7;;;;;;;;;
2016;11;17;27.27;28.62;1.65;18.19;80.38;2.56;1.75;100.74;;;;;;;;;
2016;11;18;28.28;28.69;2.79;19.04;79.25;3.54;1.81;100.7;;;;;;;;;
2016;11;19;27.8;28.65;8.77;18.8;80.38;3.59;1.58;100.76;;;;;;;;;
2016;11;20;27.05;28.07;28.17;18.8;84.19;4.12;1.4;100.82;;;;;;;;;
2016;11;21;27.44;28.24;4.05;18.55;81.31;4.77;2.11;100.76;;;;;;;;;
2016;11;22;27.91;28.86;0.53;18.37;78.12;2.49;2.01;100.67;;;;;;;;;
2016;11;23;28.12;29.04;0.25;19.29;81;3.44;1.96;100.66;;;;;;;;;
2016;11;24;28.58;28.83;0.68;20.02;81.94;3.2;1.89;100.68;;;;;;;;;
2016;11;25;28.35;29;0.37;19.96;82.62;3.07;1.38;100.75;;;;;;;;;
2016;11;26;27.91;28.57;4.33;19.59;83.38;2.72;0.9;100.8;;;;;;;;;
2016;11;27;27.88;28.95;4.62;18.92;80.69;3.03;1.44;100.72;;;;;;;;;
2016;11;28;27.59;28.66;7.08;19.1;82.88;3.05;1.76;100.7;;;;;;;;;
2016;11;29;28.24;29.02;6.3;19.47;81.25;3.87;1.82;100.69;;;;;;;;;
2016;11;30;28.19;28.59;16.13;19.84;82.88;6.15;1.89;100.66;;;;;;;;;
2016;12;1;28.24;28.6;3.51;19.23;80.31;5.86;1.97;100.7;;;;;;;;;
2016;12;2;28.2;28.84;3.52;19.29;80.75;3.98;1.8;100.8;;;;;;;;;
2016;12;3;27.96;28.65;5.18;18.8;80.06;2.7;1.67;100.84;;;;;;;;;
2016;12;4;27.51;28.47;4.01;18.8;82.12;2.46;1.89;100.89;;;;;;;;;
2016;12;5;28.77;29.2;1.73;19.9;80.62;4.45;1.91;100.8;;;;;;;;;
2016;12;6;28.58;29.14;1.36;19.78;81.06;6.6;1.93;100.76;;;;;;;;;
2016;12;7;28.75;29.28;2.04;20.2;82.12;5.14;1.86;100.77;;;;;;;;;
2016;12;8;28.15;28.58;3.54;19.65;82.62;3.02;1.72;100.83;;;;;;;;;
2016;12;9;28.01;28.39;8.43;20.39;86.19;6.34;1.66;100.8;;;;;;;;;
2016;12;10;27.79;28.37;4.7;19.17;82.38;4.46;1.64;100.84;;;;;;;;;
2016;12;11;28.3;28.78;2.46;19.53;81.56;4.41;1.86;100.83;;;;;;;;;
2016;12;12;28.37;29;0.15;19.47;81.06;4.69;1.95;100.8;;;;;;;;;
2016;12;13;28.48;29.15;0.12;19.9;82.06;4.55;1.86;100.8;;;;;;;;;
2016;12;14;28.62;29.33;0.07;19.53;79.94;5.6;1.99;100.8;;;;;;;;;
2016;12;15;28.32;29.12;0.01;19.53;81.5;6.34;2.02;100.81;;;;;;;;;
2016;12;16;28.15;28.83;0.05;19.35;81.44;7.7;2;100.84;;;;;;;;;
2016;12;17;28.08;29.01;0.02;19.04;80.81;6.2;1.99;100.85;;;;;;;;;
2016;12;18;28.05;29.01;0.03;18.98;80.62;6.02;2.06;100.83;;;;;;;;;
2016;12;19;27.68;28.56;0.02;18.55;80.44;8.38;2.09;100.82;;;;;;;;;
2016;12;20;27.37;28.35;0.02;18.37;81;8.27;2.02;100.68;;;;;;;;;
2016;12;21;27.15;28.24;0.03;17.94;80.25;6.32;1.94;100.73;;;;;;;;;
2016;12;22;27.16;28.25;0.07;17.76;79.44;4.09;1.84;100.84;;;;;;;;;
2016;12;23;27.41;28.45;0.13;18.62;82;5.26;-999;100.83;;;;;;;;;
2016;12;24;27.65;28.62;0.18;19.29;83.56;6.91;1.89;100.78;;;;;;;;;
2016;12;25;27.58;28.34;0.36;19.35;84.06;6.73;1.8;100.73;;;;;;;;;
2016;12;26;27.41;28.19;0.64;18.43;81.06;8.93;1.94;100.75;;;;;;;;;
2016;12;27;27.31;28.32;0.14;18.07;80.06;6.97;1.95;100.78;;;;;;;;;
2016;12;28;27.15;28.23;0.05;18.13;81;6.88;1.88;100.74;;;;;;;;;
2016;12;29;27.18;28.37;0.02;18.37;81.88;7.51;1.98;100.7;;;;;;;;;
2016;12;30;27.18;28.2;0.18;18.86;84;8.28;1.95;100.77;;;;;;;;;
2016;12;31;27.35;28.28;0.17;19.04;84;8.38;1.95;100.79;;;;;;;;;
2017;1;1;27.54;28.53;0.01;18.86;82.25;7.19;2;100.81;;;;;;;;;
2017;1;2;27.15;28.46;0;18.13;80.94;6.09;2.02;100.81;;;;;;;;;
2017;1;3;27.01;28.37;0;17.88;80.81;4.92;1.98;100.7;;;;;;;;;
2017;1;4;27.23;28.53;0;18.07;80.62;5.32;2.08;100.62;;;;;;;;;
2017;1;5;27.44;28.7;0;18.19;80.06;6.71;1.98;100.68;;;;;;;;;
2017;1;6;27.56;28.76;0.41;18.92;82.62;6.26;1.8;100.74;;;;;;;;;
2017;1;7;27.35;27.92;1.21;19.17;84.56;5.12;1.86;100.86;;;;;;;;;
2017;1;8;26.8;27.46;1.06;18.98;86.44;8.69;1.5;100.98;;;;;;;;;
2017;1;9;26.58;27.33;0.25;17.64;81.5;11.3;1.68;101;;;;;;;;;
2017;1;10;26.93;27.91;0.02;17.03;77.25;10.84;2.09;100.79;;;;;;;;;
2017;1;11;26.61;27.77;0;16.3;75.69;8.56;2.34;100.84;;;;;;;;;
2017;1;12;26.65;27.76;0;17.15;79.25;8.98;2.27;100.91;;;;;;;;;
2017;1;13;26.38;27.35;0;16.6;77.88;10.86;2.13;100.95;;;;;;;;;
2017;1;14;26.19;27.17;0;15.99;75.88;9.92;2.13;100.9;;;;;;;;;
2017;1;15;26.09;27.44;0;16.54;78.81;7.32;2.09;100.84;;;;;;;;;
2017;1;16;26.19;27.5;0.01;16.72;79.5;7.06;1.99;100.89;;;;;;;;;
2017;1;17;26.37;27.67;0.01;16.66;78.38;7.68;2.03;100.92;;;;;;;;;
2017;1;18;26.38;27.9;0;16.91;79.25;7.4;2.09;100.94;;;;;;;;;
2017;1;19;26.71;28.19;0;17.03;78.38;6.48;2.08;100.9;;;;;;;;;
2017;1;20;26.73;28.29;0;17.09;78.5;6.12;2;100.97;;;;;;;;;
2017;1;21;26.16;28.01;0.02;16.54;78.75;6.02;2.06;101.17;;;;;;;;;
2017;1;22;25.87;28.15;0.04;16.3;78.75;3.77;2.07;101.1;;;;;;;;;
2017;1;23;26.14;28.24;0.01;15.5;74.06;2.99;2.12;101.08;;;;;;;;;
2017;1;24;26.35;28.24;0;15.32;72.25;3.42;2.13;101.19;;;;;;;;;
2017;1;25;26.67;28.19;0;16.11;74.38;7.14;1.99;101.09;;;;;;;;;
2017;1;26;27.83;29.02;0;17.76;76.81;7.02;2.11;100.98;;;;;;;;;
2017;1;27;27.71;29.06;0;17.76;77.25;7.03;2.19;100.89;;;;;;;;;
2017;1;28;27.45;28.88;0;17.33;76.25;7.6;2.14;100.8;;;;;;;;;
2017;1;29;27.53;28.9;0;17.82;78.06;7.42;2.21;100.8;;;;;;;;;
2017;1;30;27.54;28.92;0.01;18.31;80.12;8.76;2.1;100.9;;;;;;;;;
2017;1;31;27.37;28.4;0.22;17.94;79.12;10.82;1.99;100.89;;;;;;;;;
2017;2;1;27.14;28.4;0.01;17.76;79.38;10.31;2.27;100.79;;;;;;;;;
2017;2;2;27.23;28.63;0;17.46;77.62;8.88;2.24;100.77;;;;;;;;;
2017;2;3;27.3;28.55;0.01;18.07;80.12;7.15;2.16;100.8;;;;;;;;;
2017;2;4;27.5;28.76;0.06;18.49;81.12;8.41;2.21;100.73;;;;;;;;;
2017;2;5;27.63;28.98;0;18.37;79.75;8.77;2.32;100.64;;;;;;;;;
2017;2;6;28.01;29.46;0;18.25;77.81;7.45;2.19;100.65;;;;;;;;;
2017;2;7;27.86;29.41;0;18.37;78.81;7.58;2.26;100.65;;;;;;;;;
2017;2;8;28.32;29.83;0;18.19;76.44;5.57;2.25;100.64;;;;;;;;;
2017;2;9;28.19;29.74;0;18.31;77.44;6.28;1.89;100.81;;;;;;;;;
2017;2;10;27.35;28.75;0;16.72;74.31;12.8;2.21;101;;;;;;;;;
2017;2;11;27.15;29.09;0;16.17;72.69;10.46;2.52;100.92;;;;;;;;;
2017;2;12;27.4;29.27;0;16.66;73.69;9.36;2.53;100.83;;;;;;;;;
2017;2;13;27.41;29.56;0.01;16.72;73.81;5.96;2.33;100.8;;;;;;;;;
2017;2;14;27.32;29.58;0.01;16.54;73.56;6.19;2.27;100.88;;;;;;;;;
2017;2;15;27.31;29.61;0.01;16.78;74.81;5.41;2.32;101.02;;;;;;;;;
2017;2;16;27.15;29.46;0.01;16.78;75.5;6.61;2.31;101.18;;;;;;;;;
2017;2;17;26.93;29.33;0;16.6;75.5;7.04;2.44;101.21;;;;;;;;;
2017;2;18;27.8;30.15;0;16.42;71.38;5.82;2.51;101.03;;;;;;;;;
2017;2;19;28.1;30.32;0;15.56;66.5;7.01;2.57;100.99;;;;;;;;;
2017;2;20;27.86;30.37;0;16.91;72.81;6.86;2.53;100.99;;;;;;;;;
2017;2;21;26.89;29.65;0;16.05;73.19;6.4;2.51;101.03;;;;;;;;;
2017;2;22;26.69;29.62;0;15.81;72.75;5.38;2.55;100.91;;;;;;;;;
2017;2;23;26.83;30;0;14.71;67.44;3.56;2.54;100.93;;;;;;;;;
2017;2;24;27.51;30.23;0;14.95;66.31;4.5;2.57;100.9;;;;;;;;;
2017;2;25;28.01;30.17;0;17.27;73.69;6.22;2.5;100.94;;;;;;;;;
2017;2;26;28.05;29.69;0.01;17.46;74.56;9.05;2.34;100.94;;;;;;;;;
2017;2;27;27.74;29.66;0;17.03;73.81;9.36;2.36;100.94;;;;;;;;;
2017;2;28;28.27;29.99;0;16.97;71.44;9.78;2.7;100.88;;;;;;;;;
2017;3;1;28.07;29.94;0;17.03;72.44;8.99;2.62;100.79;;;;;;;;;
2017;3;2;28.23;30.28;0.02;17.09;72.12;8.24;2.65;100.74;;;;;;;;;
2017;3;3;28.2;29.78;0.05;17.27;72.81;9.52;2.48;100.78;;;;;;;;;
2017;3;4;27.65;29.13;0;17.58;76.31;10.78;2.54;100.74;;;;;;;;;
2017;3;5;27.76;29.39;0.04;17.64;76.25;11.15;2.67;100.62;;;;;;;;;
2017;3;6;28.15;29.88;0;16.97;71.75;9.57;2.68;100.65;;;;;;;;;
2017;3;7;27.93;29.79;0.01;17.27;74.06;8.95;2.35;100.78;;;;;;;;;
2017;3;8;28.03;29.58;0.06;17.33;73.75;9.19;2.45;100.83;;;;;;;;;
2017;3;9;27.78;29.62;0;16.72;72.38;9.66;2.64;100.75;;;;;;;;;
2017;3;10;27.77;29.98;0.02;17.52;75.94;7.55;2.63;100.72;;;;;;;;;
2017;3;11;27.78;29.83;0.16;18.19;78.81;7.43;2.53;100.79;;;;;;;;;
2017;3;12;27.92;29.58;0.42;18.43;78.88;7.24;2.05;100.82;;;;;;;;;
2017;3;13;28.03;28.86;0.43;18.49;78.56;5.71;2.53;100.78;;;;;;;;;
2017;3;14;28.3;30.19;2.35;18.25;76.44;4.98;2.55;100.91;;;;;;;;;
2017;3;15;27.73;29.76;0.01;17.09;74.19;9.09;2.51;100.94;;;;;;;;;
2017;3;16;27.78;29.68;0;16.97;73.69;10.3;2.81;101;;;;;;;;;
2017;3;17;28.23;30.31;0;17.09;72.19;9.33;2.78;100.93;;;;;;;;;
2017;3;18;27.76;29.93;0.01;16.24;70.44;9.74;2.83;100.94;;;;;;;;;
2017;3;19;27.41;29.76;0.02;16.3;71.94;8.09;2.74;101.02;;;;;;;;;
2017;3;20;27.39;29.47;0.02;17.15;75.88;6.52;2.6;101.06;;;;;;;;;
2017;3;21;27.48;29.41;0.03;16.97;74.75;8.16;2.6;101.03;;;;;;;;;
2017;3;22;27.99;30.09;0.15;17.64;75.25;7.31;2.41;100.86;;;;;;;;;
2017;3;23;26.99;28.11;1.39;17.21;77.62;8.61;1.38;100.98;;;;;;;;;
2017;3;24;27.53;28.95;0.33;17.4;76.19;7.22;1.68;100.97;;;;;;;;;
2017;3;25;27.52;29.45;1.58;17.76;77.81;5.93;2.45;100.92;;;;;;;;;
2017;3;26;27.78;29.58;0.56;18.13;78.19;6.77;2.26;100.89;;;;;;;;;
2017;3;27;27.73;29.72;0.74;17.82;77.06;6.41;2.45;100.92;;;;;;;;;
2017;3;28;27.7;29.72;0.12;17.88;77.44;6.86;2.55;100.92;;;;;;;;;
2017;3;29;27.84;29.58;1.12;17.94;77;7.5;2.25;100.86;;;;;;;;;
2017;3;30;28.26;29.63;12.88;18.62;77.94;5.91;2.31;100.82;;;;;;;;;
2017;3;31;28.18;29.01;12.07;19.1;80.56;4.77;2.35;100.85;;;;;;;;;
2017;4;1;28.2;29.15;0.11;19.17;80.69;5.49;2.32;100.89;;;;;;;;;
2017;4;2;28.76;29.64;0.06;19.65;80.25;5.49;2.77;100.74;;;;;;;;;
2017;4;3;28.8;29.72;0.02;19.65;79.81;5.84;2.34;100.62;;;;;;;;;
2017;4;4;28.99;30.1;0.01;19.29;77.62;5.52;2.75;100.61;;;;;;;;;
2017;4;5;29.35;30.71;0.1;18.98;75.25;6.77;2.81;100.66;;;;;;;;;
2017;4;6;29.41;30.75;1.37;18.86;74.25;6.23;2.77;100.71;;;;;;;;;
2017;4;7;28.64;29.87;6.88;18.55;76.25;8.27;2.73;100.69;;;;;;;;;
2017;4;8;27.9;29.07;1.73;17.76;75.88;10.54;2.27;100.72;;;;;;;;;
2017;4;9;27.82;29.04;10.59;18.31;78.5;8.61;2.21;100.77;;;;;;;;;
2017;4;10;27.66;28.67;21.82;17.94;77.69;9.34;2.65;100.78;;;;;;;;;
2017;4;11;27.85;29;0.55;17.33;74.44;8.54;2.78;100.79;;;;;;;;;
2017;4;12;28.17;29.4;0.69;17.82;74.94;8.09;2.67;100.7;;;;;;;;;
2017;4;13;27.9;28.98;0.6;18.49;78.94;8.89;2.51;100.7;;;;;;;;;
2017;4;14;27.96;29.11;2.4;18.98;80.88;9.05;2.34;100.72;;;;;;;;;
2017;4;15;27.98;29.05;2.54;19.59;83.25;7.67;2.55;100.72;;;;;;;;;
2017;4;16;28.39;28.94;2.96;19.78;82.12;6.6;2.79;100.66;;;;;;;;;
2017;4;17;28.09;28.24;3.88;20.02;84.31;4.03;1.93;100.74;;;;;;;;;
2017;4;18;28.2;28.77;2.07;19.9;83.44;3.38;2.54;100.78;;;;;;;;;
2017;4;19;28.2;28.74;2.03;19.78;83;2.71;1.74;100.8;;;;;;;;;
2017;4;20;27.69;28.47;2.66;18.55;80.31;1.8;1.02;100.89;;;;;;;;;
2017;4;21;27.47;28.55;0.87;18.37;80.56;2.6;2.66;100.89;;;;;;;;;
2017;4;22;28.15;29.84;0.22;18.55;78.31;3.41;2.96;100.79;;;;;;;;;
2017;4;23;28.45;29.12;2.39;19.9;82.31;3.28;2.71;100.68;;;;;;;;;
2017;4;24;28.58;29.96;0.85;19.84;81.62;3.07;2.56;100.72;;;;;;;;;
2017;4;25;28.51;30.08;1.28;19.96;82.19;5.05;2.43;100.72;;;;;;;;;
2017;4;26;28.81;29.84;2.61;19.9;80.56;3.7;2.3;100.68;;;;;;;;;
2017;4;27;28.92;29.62;4.59;20.32;81.81;3.44;2.39;100.71;;;;;;;;;
2017;4;28;29.17;29.8;1.98;20.26;80.38;5.18;2.61;100.63;;;;;;;;;
2017;4;29;29.68;30.58;1.46;20.32;78.44;5;2.6;100.67;;;;;;;;;
2017;4;30;29.52;30.54;3;20.14;78.5;4.33;2.2;100.76;;;;;;;;;
2017;5;1;28.81;29.89;12.53;19.23;78.06;3.74;1.98;100.84;;;;;;;;;
2017;5;2;28.9;29.94;7.43;19.65;79.44;3.66;2.5;100.8;;;;;;;;;
2017;5;3;29.34;30.1;2.58;19.96;78.44;4.2;2.51;100.7;;;;;;;;;
2017;5;4;29.05;30.55;2.17;20.02;80.12;3.86;2.55;100.65;;;;;;;;;
2017;5;5;28.65;29.24;6.29;20.57;83.81;5.4;2.36;100.58;;;;;;;;;
2017;5;6;28.16;28.83;12.72;19.78;82.94;5;1.13;100.85;;;;;;;;;
2017;5;7;27.36;28.88;16.66;18.74;82.62;4.22;1.24;100.93;;;;;;;;;
2017;5;8;27.94;29.13;3.2;19.47;82.81;3.67;2.04;100.8;;;;;;;;;
2017;5;9;27.88;28.94;11.46;19.35;82.5;5.7;1.83;100.82;;;;;;;;;
2017;5;10;28.5;29.55;10.54;19.47;80.44;3.83;1.95;100.91;;;;;;;;;
2017;5;11;28.46;29.77;10.46;19.84;82;4.48;2.22;100.91;;;;;;;;;
2017;5;12;28.41;30.24;4.43;18.62;77.19;3.25;1.95;100.96;;;;;;;;;
2017;5;13;28.44;30.41;3.19;18.62;77.12;3.48;2.43;101;;;;;;;;;
2017;5;14;28.89;30.33;4.69;19.78;79.75;3.55;2.43;100.91;;;;;;;;;
2017;5;15;28.91;29.44;64.62;20.2;81.12;2.23;1.7;100.86;;;;;;;;;
2017;5;16;28.24;29.19;107.62;20.51;85.56;3.91;1.49;100.93;;;;;;;;;
2017;5;17;28.04;29.41;66.18;19.59;83.06;3.36;2.24;100.92;;;;;;;;;
2017;5;18;28.45;29.41;67.64;20.69;85.25;4.76;2.4;100.73;;;;;;;;;
2017;5;19;29.32;29.58;11.99;21.12;82.69;4.72;2.81;100.45;;;;;;;;;
2017;5;20;28.7;29.06;23.54;20.87;84.62;6.02;1.68;100.49;;;;;;;;;
2017;5;21;28.46;28.89;1.64;20.08;82.81;4.05;1.62;100.75;;;;;;;;;
2017;5;22;28.24;28.74;0.72;20.45;85.38;3.7;2.3;100.87;;;;;;;;;
2017;5;23;28.55;29.03;0.43;20.08;82.5;2.83;1.62;100.83;;;;;;;;;
2017;5;24;29.44;29.95;0.5;20.87;81.5;3.34;2.49;100.73;;;;;;;;;
2017;5;25;29.68;29.92;1.05;21.3;81.94;3.7;2.7;100.7;;;;;;;;;
2017;5;26;29.04;29.39;5.11;20.94;83.62;3.86;2.36;100.85;;;;;;;;;
2017;5;27;28.51;29.21;0.9;19.65;81.12;4.87;2.05;100.96;;;;;;;;;
2017;5;28;28.73;29.38;2.67;19.84;80.75;5.65;2.51;100.95;;;;;;;;;
2017;5;29;28.44;28.98;9.32;20.32;84;5.17;1.65;100.99;;;;;;;;;
2017;5;30;28.4;29.1;1.76;20.2;83.75;2.92;1.93;100.98;;;;;;;;;
2017;5;31;29.16;29.58;0.53;19.96;79.38;3.63;2.5;100.91;;;;;;;;;
2017;6;1;29.23;29.76;0.44;20.02;79.44;3.65;2.28;100.87;;;;;;;;;
2017;6;2;29.58;30.15;0.13;20.08;78.06;5.04;2.61;100.74;;;;;;;;;
2017;6;3;29.69;30.38;0.56;20.57;79.44;5.49;2.65;100.65;;;;;;;;;
2017;6;4;30.12;30.42;0.7;21.18;79.75;3.7;2.65;100.54;;;;;;;;;
2017;6;5;29.64;29.94;1.38;20.87;80.31;2.44;2.34;100.64;;;;;;;;;
2017;6;6;29.22;29.8;2.2;21.12;83.38;3.55;2.54;100.68;;;;;;;;;
2017;6;7;28.7;29.38;2.16;20.81;84.56;3.54;1.77;100.81;;;;;;;;;
2017;6;8;28.11;29.09;1.63;19.9;83.81;2.77;1.23;101;;;;;;;;;
2017;6;9;28.06;29.23;3.74;18.92;80.12;2.52;1.89;100.99;;;;;;;;;
2017;6;10;28.98;29.73;5.76;19.84;79.81;4.43;2.52;100.89;;;;;;;;;
2017;6;11;29.14;29.76;3.69;20.69;82.19;5.64;2.53;100.83;;;;;;;;;
